precio;superficie;habitaciones;ascensor;banos;aire_acond;balcon;terraza;renta;longevidad;educ_sup;presion_mig;hospital;metro;universidad;autobus_interurbano;autobus_local;policia_local
416000;141;4;0;2;0;0;0;14582;29.88;40;4.75;0.201118175396832;0.78063148883952;103.264.583.716.995;186.172.090.880.115;0.228716562389307;0.641340579216617
325000;105;3;1;1;1;0;1;13505;19.642;404.426.559;24.096.386;0.587258465028942;0.897566961184499;117.673.985.569.794;0.994941238164844;0.551206657951211;103.013.877.954.263
410000;82;3;1;2;0;0;0;17304;30.807;52.617.801;34.031.414;0.347608961263613;0.486976744567051;0.286544130105009;150.273.154.203.503;0.440583538725171;0.457985466570413
306800;163;2;0;1;0;1;1;14579;33.216;403.645.833;49.479.167;0.673921650319322;0.315319931313928;0.550158913594473;177.448.518.683.302;0.271713776301959;0.481334454391874
228500;102;4;0;2;0;0;0;9555;7.403;221.024.259;153.432.032;11.737.682.604.146;330.985.523.426.206;362.561.505.240.265;121.341.433.625.024;0.577572232886095;22.451.562.857.496
195000;76;3;0;1;1;0;0;12130;39.392;323.943.662;3.286.385;0.39473108089942;104.430.115.103.149;119.872.960.119.664;120.258.024.820.185;0.82307876571994;109.475.893.417.744
223600;86;2;0;1;0;0;1;14579;33.216;403.645.833;49.479.167;0.625456779513055;0.370783508635634;0.606986047910086;17.947.293.303.225;0.215776299045777;0.45985499972574
91000;78;3;1;1;0;0;1;4723;21.165;42.440.318;100.529.101;0.243222191152485;175.590.010.664.407;10.592.490.921.199;145.901.850.795.603;0.615297887905871;146.932.702.798.295
157000;90;3;1;2;0;0;1;11137;5.352;34.591.195;28.301.887;130.097.636.107.194;46.531.116.784.274;475.355.958.451.721;150.917.756.077.353;224.236.317.322.569;140.195.612.928.437
460000;95;3;0;2;0;0;1;12916;8.66;338.006.231;26.438.569;0.26450310229974;293.684.083.851.881;0.829112568690784;239.175.521.454.298;0.0185222101275445;242.892.869.594.128
482000;134;4;0;3;0;0;1;12916;8.66;338.006.231;26.438.569;0.26450310229974;293.684.083.851.881;0.829112568690784;239.175.521.454.298;0.0185222101275445;242.892.869.594.128
398000;108;3;0;2;0;0;1;12916;8.66;338.006.231;26.438.569;0.26450310229974;293.684.083.851.881;0.829112568690784;239.175.521.454.298;0.0185222101275445;242.892.869.594.128
114990;65;3;1;1;1;0;0;10708;32.941;244.482.173;44.142.615;0.673457301296741;0.586827446236531;0.668125908009866;150.622.036.709.902;0.557087543582534;105.606.680.272.171
210000;79;3;1;1;0;0;1;18389;34.665;497.622.821;45.886.076;0.241811250564031;167.695.351.697.334;0.414062719396379;178.281.407.695.634;0.916108326530488;0.881873009326221
459000;144;4;1;2;0;0;0;20083;31.01;536.324.786;40.511.727;0.946354420245444;0.211591361709672;0.457007094976882;0.053335062874422;0.389980815232628;0.304957527510485
226000;80;1;0;1;1;0;0;15949;31.633;470.304.976;101.286.174;0.211084674578858;201.127.023.371.607;0.297840233420413;24.126.147.645.135;0.220180518346683;154.544.941.754.639
350000;117;4;1;2;0;0;1;15809;41.876;47;4.5;0.715221688314522;250.851.185.068.912;0.210736808249438;277.654.204.199.431;0.505816054394698;219.923.687.192.723
99990;93;4;0;2;0;0;0;9273;24.965;194.244.604;96.402.878;0.407960244749489;166.018.019.867.709;0.877865335722372;182.985.932.264.773;0.428678333977664;0.912566611254387
350000;138;2;1;2;1;0;0;14519;25.256;411.247.803;75.438.596;0.221467621893405;160.242.303.714.833;0.566149071846724;152.507.926.481.808;0.868881492681668;0.918512390099352
94999;71;3;0;1;0;0;1;9273;24.965;194.244.604;96.402.878;0.365751099917891;171.930.213.915.925;0.919716370601456;173.513.848.820.234;0.4945993406463;10.090.586.537.743
476500;152;4;1;3;1;0;1;17336;34.963;47.5;19.677.996;0.34365164050713;102.071.115.230.873;125.918.541.775.659;214.882.289.685.756;0.349527304542761;0.458201498964663
300000;141;3;1;2;0;0;0;12916;8.66;338.006.231;26.438.569;163.091.798.960.536;411.299.677.786.563;0.720006588203642;374.753.373.824.628;11.241.641.937.423;172.558.790.119.106
434500;85;3;1;2;1;1;1;16445;30.884;376.470.588;117.647.059;0.264058802183806;248.641.485.591.314;0.303224172444044;191.354.294.485.967;0.119289957048658;0.517075673107752
208500;104;3;1;2;0;1;0;9276;30;188.596.491;82.969.432;0.284192910695555;0.318611988517733;106.365.319.276.523;142.537.943.857.489;0.979328575958685;0.368930304949396
440235;193;4;0;3;0;0;0;12916;8.66;338.006.231;26.438.569;154.307.312.697.874;404.068.731.036.498;0.632829291479327;366.632.316.569.774;108.802.848.601.498;174.423.501.586.125
499000;117;3;1;2;1;0;0;15349;24.553;411.255.411;47.619.048;0.274369590832274;122.265.238.849.286;118.492.719.647.843;0.501890434852156;0.254653573264844;135.710.528.210.418
330000;73;2;1;1;1;0;0;15349;24.553;411.255.411;47.619.048;0.274369590832274;122.265.238.849.286;118.492.719.647.843;0.501890434852156;0.254653573264844;135.710.528.210.418
124000;62;3;1;1;0;0;0;9399;32.146;130.813.953;6.122.449;0.306470515037542;0.587178875564553;0.987845059376301;169.085.842.902.714;126.086.236.456.932;0.618689552188981
399994;144;5;1;2;1;0;0;17155;34.241;490.598.291;35.897.436;0.496605012019421;107.732.705.081.175;0.889883110510491;0.954403057275227;0.84893358119423;0.868247210654109
120000;107;3;0;1;0;1;0;7296;24.524;77.067.669;122.180.451;0.312418529578524;312.602.055.621.455;100.375.805.775.145;202.327.533.798.158;0.462452075762042;0.708119187302191
479990;175;5;1;3;1;0;1;19298;29.564;455.555.556;83.333.333;0.448375277413447;213.136.169.980.624;0.0812460278708412;239.175.381.339.769;0.332177818653439;187.061.060.459.389
315000;108;3;1;2;1;0;1;16779;37.15;496.402.878;25.179.856;0.108395535435495;0.589881725792313;0.969919863732308;117.889.529.426.352;0.119791982085817;134.726.771.798.514
424990;117;4;0;2;1;0;0;15146;23.611;45.325.779;88.068.182;0.071934608183819;179.379.893.435.002;0.571585832178276;162.019.211.648.623;0.681787678120824;0.806429143719041
220000;80;3;1;1;1;1;0;10792;28.519;265.536.723;36.619.718;0.19540060313538;0.470063866074586;0.638876919842783;140.269.098.791.012;0.45878450128681;0.519801197170361
139000;75;3;1;1;1;0;0;8529;28.1;131.034.483;24.137.931;0.232899920454256;428.297.742.796.237;425.955.986.370.726;0.447535077039602;101.044.753.979.941;140.146.956.498.609
260000;65;2;0;1;1;0;0;19856;32.626;547.945.205;50.228.311;0.264989176320913;0.920939766093615;0.874257085179736;0.422474570035995;0.70691897936549;118.662.927.485.226
115000;75;3;0;1;1;0;1;6890;27.797;103.053.435;20.610.687;0.304524288064617;166.174.734.272.009;0.983742183782269;175.902.796.510.178;0.377656285510385;0.915287273749497
140000;81;3;0;1;1;1;0;11486;35.075;248.459.959;43.032.787;110.361.252.524.845;101.518.684.393.585;107.433.210.692.714;11.613.708.152.821;0.19136520554555;126.190.774.943.398
120000;30;1;0;1;1;0;0;15553;29.636;363.881.402;70.080.863;0.746819027009688;0.531615904917947;0.815022008470356;0.87557140730174;0.541603556889068;0.898964678234234
160200;83;3;0;1;0;1;0;15828;34.563;438.413.361;45.833.333;0.175745811962776;0.347752918294131;0.21310238972139;148.156.725.794.284;0.246943030201551;0.364725743038308
140000;96;4;1;2;0;0;0;13225;34.118;30.449.827;24.221.453;0.441272793745093;246.886.978.725.688;14.785.264.616.168;263.733.058.883.533;0.646400057072111;120.374.937.922.449
130000;69;2;0;1;0;0;0;6239;17.026;114.245.416;266.572.638;0.341121136314638;276.980.438.733.362;0.89228076526329;232.719.864.519.297;0.654625552176514;0.46590624655086
199900;76;3;1;1;0;0;1;17117;39.744;444.444.444;0.8333333;0.550883946404771;0.733464525135422;0.498403904982725;134.995.293.861.229;0.0714153650902486;0.0840173144220944
170000;83;3;0;1;1;0;0;5256;21.447;39.622.642;126.415.094;0.373780359856023;331.731.716.869.788;115.325.325.877.524;181.570.606.381.285;0.501157353725531;0.915671883662667
270000;84;3;0;1;0;0;1;16826;29.487;412.541.254;144.736.842;0.218758218364996;0.55566557864641;0.300389529996425;174.052.525.044.049;0.329960450115857;0.710450212132592
180000;91;3;1;2;1;0;1;8154;20.889;208.747.515;270.377.734;0.260838590803129;306.365.314.882.132;0.275672482502307;247.331.052.662.728;0.250169504562652;0.658557102997374
175000;112;3;1;2;1;0;0;9694;11.409;257.525.084;50.167.224;0.850162439787269;50.534.500.867.366;313.337.680.923.329;0.464002473752321;0.900272168609047;293.917.236.744.397
160000;52;4;0;1;0;0;0;11272;25.62;291.358.025;115.763.547;0.467740460944312;104.497.359.533.934;0.875454284672576;19.358.406.182.049;0.50598379529439;0.804365080202277
53000;58;3;0;1;0;0;0;9420;26.992;191.747.573;77.858.881;0.467739124709737;191.314.961.740.334;200.842.750.232.351;274.047.622.754.781;0.462105140419033;0.486835403371453
259990;111;3;0;1;1;1;1;14806;22.238;476.388.889;80.555.556;0.193104463658233;171.077.092.798.284;0.546975748268664;138.299.105.698.206;0.690146143912535;0.631291404419981
249900;62;3;0;1;1;0;0;15727;25.532;463.840.399;69.825.436;0.811710143940364;203.392.146.016.185;0.609268580803946;119.844.122.881.341;0.458801353269749;0.231556003394704
300000;107;3;1;2;1;0;0;12097;31.002;31.152.648;28.037.383;0.585806690346472;27.941.283.237.739;160.542.437.080.743;230.376.588.348.537;0.816512213824514;13.861.573.683.472
450000;165;4;1;2;1;0;1;17218;43.327;498.652.291;0.8086253;0.295698901251002;120.470.009.401.055;0.919761448076422;12.851.631.394.683;0.7118993980241;123.880.294.418.736
115000;71;3;0;1;1;0;0;8359;28.254;157.079.646;59.866.962;0.476159962282288;273.802.823.783.546;0.78825501446612;241.939.274.615.178;0.555568910368746;0.330694885394209
121000;68;3;0;1;1;0;1;9276;30;188.596.491;82.969.432;0.191599128831611;0.37986392163089;118.655.009.640.372;130.417.400.504.112;0.874412146907811;0.493554968472135
260000;128;4;0;1;0;0;0;14579;33.216;403.645.833;49.479.167;0.584382843659045;0.29050214599746;0.44355264703764;188.669.351.119.458;0.347399633787035;0.437728224852401
227260;88;4;0;1;1;0;1;14184;35.822;355.491.329;26.011.561;0.0750544370366893;0.662435459660203;0.826601689738096;132.322.163.119.334;0.64651995960226;0.712157557638214
182500;72;1;0;1;1;0;0;14726;21.862;488.023.952;8.358.209;0.563465543437686;202.033.713.047.336;0.54675342968555;136.822.562.873.845;0.482714445813559;0.18663798546291
120000;75;2;0;1;1;0;0;12097;31.002;31.152.648;28.037.383;0.144676320117828;5.045.014.992.518;488.257.948.205.603;0.856955008059094;133.429.106.453.004;267.861.638.357.033
265000;102;3;1;2;1;0;1;11137;5.352;34.591.195;28.301.887;125.345.362.789.711;461.440.072.367.024;471.177.246.930.193;147.329.344.803.817;223.993.021.996.387;13.590.459.895.794
150000;80;3;0;1;1;0;0;10395;45.286;165.876.777;0.7109005;0.323912420322398;456.087.643.923.478;289.502.731.921.147;0.825338699947889;0.813928957050948;259.623.149.682.314
289000;70;2;0;1;1;1;0;18255;29.893;505.747.126;8.045.977;0.758252589898885;106.191.082.214.571;0.134520239153006;100.435.084.507.318;134.321.539.165.779;0.950154212419955
289000;163;4;1;4;1;0;1;9420;26.992;191.747.573;77.858.881;0.654453423223564;210.249.849.868.806;18.023.980.750.793;292.207.410.914.024;0.350915661710627;0.663721242864843
435000;133;4;1;2;1;0;0;17122;33.747;501.547.988;21.671.827;0.365449455645004;0.666425598339391;0.442425985753698;128.361.353.093.969;0.42382338369584;0.394455253213066
227000;55;1;1;1;1;0;0;17964;33.763;472.067.039;16.806.723;0.389452049031556;0.60697269465116;0.868472235843615;153.316.401.638.046;0.340781795539064;0.816178428468999
450000;139;3;1;2;1;0;0;16477;24.798;510.416.667;2.5;0.0644314057982101;0.685466584157389;0.385071922611622;108.714.641.417.105;0.262874189925972;0.70298237957737
467500;156;4;1;2;1;0;1;17616;31.954;531.413.613;20.942.408;0.815706317204423;0.851653343415086;0.750334130188349;140.769.270.154.472;0.227735522777489;0.893807154176548
135000;75;2;0;1;1;0;0;9526;27.956;203.065.134;57.251.908;0.557555740406303;0.630585992013575;0.577265888251527;217.281.787.793.752;0.693956350221979;0.782562621432264
225000;87;2;1;2;1;0;1;10621;27.757;264.069.264;58.441.558;0.353776868058069;377.595.869.196.859;161.913.923.472.207;367.822.316.897.302;0.231359373477897;0.268974768966562
320000;105;4;0;2;1;0;0;12497;26.736;366.359.447;46.082.949;0.487064334392521;226.127.744.397.971;0.436039890157057;247.496.333.732.321;0.778286531734127;0.357845763226145
118000;65;3;0;1;1;0;1;9066;26.407;165.480.427;42.704.626;0.317825309752889;467.884.177.001.374;264.382.258.505.805;46.153.008.106.126;0.102112958060929;103.388.580.926.012
590000;126;3;1;2;1;0;1;15663;28.331;423.423.423;27.027.027;0.42074715140653;0.822393097121076;0.595168092177851;135.262.923.282.761;0.143377954300114;0.427777008152828
375000;124;4;1;2;0;0;1;17525;39.751;493.243.243;30.405.405;0.497513448716946;0.408032512942688;0.557272227140212;112.065.596.057.525;0.356925318712868;0.642955016155417
220000;50;2;0;2;1;0;0;13986;25.994;432.494.279;89.244.851;0.221224580030702;162.017.953.089.536;0.469976273005079;13.515.787.333.805;0.78260259593349;0.715817487276695
294900;76;3;1;2;0;0;1;14806;22.238;476.388.889;80.555.556;0.343459018825457;208.050.669.497.655;0.609939329706139;164.664.933.934.948;0.321152092072938;0.483621884739669
335000;82;2;1;1;1;1;0;16987;30.42;458.847.737;96.707.819;0.734728169526268;0.94692387034164;0.549998963620864;0.922937541918797;112.542.630.276.949;0.648398437862356
145000;96;4;1;1;1;1;0;8837;26.367;131.205.674;60.283.688;0.415686052698977;0.35464872021227;0.744135056713463;172.714.869.807.649;111.055.049.657.334;0.561609204685605
168000;86;3;1;2;0;0;0;9066;26.407;165.480.427;42.704.626;0.24682083059814;463.283.798.784.713;257.085.386.556.048;456.637.576.968.506;0.124419084812309;0.974219551306027
165000;65;2;0;1;0;0;0;19407;31.903;466.055.046;51.376.147;0.500700176729538;0.210049698863637;0.54100790759242;121.790.186.401.083;0.192874556366637;0.680320989404734
196900;118;3;1;1;1;0;0;12916;8.66;338.006.231;26.438.569;0.839609336453292;330.986.902.120.161;105.670.354.057.915;314.945.151.746.401;0.230112796742515;0.804325616584325
410000;90;2;1;1;1;0;1;18705;32.172;512.315.271;66.666.667;0.68797943613893;140.458.804.667.375;0.29535052219649;0.862422585914941;106.848.712.709.137;0.775903329381479
179995;98;3;1;1;1;1;1;12944;37.723;317.647.059;11.741.683;0.695484358140017;293.206.966.618.273;168.762.905.245.332;216.979.006.336.733;0.90317407087334;143.379.166.740.411
196000;114;3;1;2;1;0;1;14598;30.674;465.201.465;104.395.604;0.321928933783259;200.703.407.519.732;0.33867450804535;228.662.658.638.144;0.38201823911037;148.392.394.438.739
230000;103;4;0;1;1;0;1;14172;26.849;429.787.234;68.085.106;0.367395238100622;213.801.850.886.786;0.105475831799147;223.329.294.352.118;0.566748790424267;0.410987549998156
265000;74;3;1;1;1;0;1;18424;28.56;449.494.949;55.555.556;0.41335194911732;0.0616892113791813;0.31534390589281;159.233.337.625.726;0.245964379474928;0.719059243171116
250000;75;2;0;1;1;1;1;17568;33.043;527.716.186;35.476.718;0.297786781333719;145.414.708.408.466;0.794164879732829;0.166976884947782;0.491123385022781;127.431.397.304.276
300000;88;3;0;1;1;1;0;15735;27.479;466.076.696;56.047.198;0.19431856611223;16.095.367.328.272;0.662924328363163;151.904.532.404.054;0.961863634295224;110.216.714.670.907
119900;92;3;0;1;1;1;1;9142;24.389;200.357.782;78.711.986;0.590230744938652;159.011.010.454.432;0.453705066403569;209.888.373.069.373;0.739696129951423;0.981427188833031
245000;70;1;1;1;1;0;0;16753;37.137;441.717.791;24.539.877;0.433623063077402;0.510728089128766;0.544446672809635;115.821.622.276.139;0.513178119480896;0.560885698493309
150000;75;3;0;1;0;0;0;7963;31.601;89.795.918;6.097.561;0.218671566198174;153.794.264.967.744;176.576.765.816.473;249.283.624.742.482;0.642441191970067;0.248988257032865
180000;57;2;0;1;1;0;0;15415;29.723;401.055.409;63.324.538;0.250140857132654;0.114455234554036;0.298092622509046;158.679.272.586.071;0.162871421087063;0.166677385238166
598000;204;3;1;3;1;1;0;14599;22.484;495.412.844;55.045.872;0.232606148917397;201.769.933.323.182;0.400305232694585;177.466.545.301.346;0.492855197282905;0.756948536121574
375000;124;4;1;2;0;1;0;15769;30.946;433.701.657;38.674.033;0.608145917485221;0.534272426903798;0.702597030776528;0.970050568971306;0.50526660518084;0.765466403029895
170000;42;1;0;1;1;0;0;16134;34.338;43.231.441;24.017.467;0.327455853478539;211.905.164.819.153;0.362919004767977;183.532.984.313.711;0.39108219442716;0.684305115207704
230000;103;4;0;1;0;0;1;9506;25.319;224.299.065;56.074.766;0.598090327556464;238.732.959.558.854;0.458705407016092;256.508.764.632.759;0.673412197041504;0.223387957754966
306800;163;2;0;1;0;1;1;18424;28.56;449.494.949;55.555.556;0.598681301308367;0.235077663945117;0.486059941515378;167.828.194.877.199;0.341359697775758;0.5822603240777
295000;148;3;1;2;1;0;0;17046;34.105;42.503.639;97.525.473;0.385412278473247;327.293.453.261.784;324.297.533.873.078;130.751.764.060.805;0.625701522065367;122.314.885.680.628
235000;81;3;0;1;1;0;0;10446;33.142;210.169.492;54.237.288;0.371376595108796;0.931088008922576;0.696725450390289;154.292.280.814.078;0.0971109279134657;0.157793947375823
399900;135;6;1;2;0;0;0;16296;26.962;486.935.867;28.503.563;0.405713543639223;0.524514521688337;0.338749217254902;153.418.327.869.759;0.488168465191058;0.48882483656135
196000;81;3;0;1;0;0;0;16308;22.216;43.768.546;56.463.596;0.197804445298505;198.448.044.955.835;0.313894714645834;218.876.911.210.748;0.823809282422506;0.565565236975097
345000;119;3;1;2;0;0;0;12497;26.736;366.359.447;46.082.949;0.406652531835725;218.271.936.398.949;0.388366161516677;239.601.956.964.461;0.78595850269327;0.409186623051689
69990;43;2;0;1;0;0;0;8415;27.751;112.087.912;105.494.505;0.400255950724178;0.181528278091901;0.958533514222584;165.675.284.891.585;14.038.756.681.472;0.19758575083971
115000;60;3;0;1;0;1;0;11121;29.95;260.617.761;84.942.085;0.662344653431976;0.834652521165464;0.982375468901994;179.513.779.342.928;0.671184370818968;0.844118719220193
240000;51;1;0;1;1;0;0;16383;29.075;504.444.444;64.301.552;0.213418131718087;159.039.848.087.315;0.688074153975019;150.309.007.451.993;0.970633987170912;109.336.505.444.679
105000;65;3;0;1;0;0;0;12420;28.763;293.209.877;12.345.679;0.338289195885743;320.488.415.787.164;0.39882121031922;245.209.032.352.465;0.244294640144563;0.776272767205516
289000;114;3;1;2;1;0;0;14621;18.044;396.782.842;57.640.751;0.744781675989684;266.351.360.961.564;100.563.318.910.619;209.208.443.162.773;0.328767659472312;208.426.891.899.211
210000;127;3;1;2;1;0;0;11554;36.58;250.755.287;0.9090909;0.619901153215281;190.519.699.880.025;151.372.415.054.334;259.995.468.868.337;0.142012479338197;0.613074173824073
58000;209;4;0;3;0;0;0;7311;28.193;77.409.163;22.082.019;0.382222653930611;424.125.597.446.434;451.078.483.961.644;105.978.683.833.079;0.367687633945072;219.544.189.863.514
98500;90;3;1;1;1;0;0;4723;21.165;42.440.318;100.529.101;0.0856764138430422;191.655.247.633.599;0.931448624068698;159.437.350.839.021;0.773184281889887;148.725.540.977.108
125000;67;3;0;1;0;0;0;9251;28.096;158.695.652;82.608.696;0.262225584247972;0.441930151805639;11.445.749.060.742;135.281.590.779.172;0.854649572994623;0.490420159376005
